length (m),F_geo,V_trn,I_trn,V_out,I_out,E_pon,E_poff,E_crit,_IR_cips,IR_cips,A_scan,R_gb,R_t2m,R_t3m,D_dcvg,D_olre,F_type,F_id,D_clas,D_len,D_erf,D_dept,SRF_loc,N_ocd,S_srb,T_opr,C_pipe,Y_pipe,S_CR,Decision
"129,874",No Feature,100,50,16.50,8.50,1273,1145,,89,128,0.05,200,12243,8010.8,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,875",No Feature,100,50,16.50,8.50,1256,1116,,82,140,0.05,200,12245.512,8007.032,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,876",No Feature,100,50,16.50,8.50,1240,1113,,90,127,0.05,200,12248.024,8003.264,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,877",No Feature,100,50,16.50,8.50,1243,1131,,103,112,0.05,200,12250.536,7999.496,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,878",No Feature,100,50,16.50,8.50,1254,1129,,92,125,0.05,200,12253.048,7995.728,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,879",No Feature,100,50,16.50,8.50,1254,1147,,108,107,0.05,200,12255.56,7991.96,NC,0,Weld,Longitudinal seam,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,880",No Feature,100,50,16.50,8.50,1281,1157,,94,124,0.05,200,12258.072,7988.192,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,881",No Feature,100,50,16.50,8.50,1276,1154,,96,122,0.05,200,12260.584,7984.424,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,882",No Feature,100,50,16.50,8.50,1286,1167,,98,119,0.05,200,12263.096,7980.656,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,883",No Feature,100,50,16.50,8.50,1296,1174,,97,122,0.05,200,12265.608,7976.888,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,884",No Feature,100,50,16.50,8.50,1280,1140,,85,140,0.05,200,12268.12,7973.12,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,885",No Feature,100,50,16.50,8.50,1275,1172,,117,103,0.05,200,12270.632,7969.352,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,886",No Feature,100,50,16.50,8.50,1287,1167,,101,120,0.05,200,12273.144,7965.584,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,887",No Feature,100,50,16.50,8.50,1274,1154,,102,120,0.05,200,12275.656,7961.816,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,888",No Feature,100,50,16.50,8.50,1273,1170,,118,103,0.05,200,12278.168,7958.048,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,889",No Feature,100,50,16.50,8.50,1294,1176,,103,118,0.05,200,12280.68,7954.28,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,890",No Feature,100,50,16.50,8.50,1285,1166,,102,119,0.05,200,12283.192,7950.512,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,891",No Feature,100,50,16.50,8.50,1296,1182,,107,114,0.05,200,12285.704,7946.744,NC,0,Weld,Longitudinal seam,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,892",No Feature,100,50,16.50,8.50,1282,1164,,103,118,0.05,200,12288.216,7942.976,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,893",No Feature,100,50,16.50,8.50,1283,1173,,110,110,0.05,200,12290.728,7939.208,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,894",No Feature,100,50,16.50,8.50,1302,1181,,100,121,0.05,200,12293.24,7935.44,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,895",No Feature,100,50,16.50,8.50,1282,1159,,99,123,0.05,200,12295.752,7931.672,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,896",No Feature,100,50,16.50,8.50,1296,1171,,97,125,0.05,200,12298.264,7927.904,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,897",No Feature,100,50,16.50,8.50,1300,1172,,95,128,0.05,200,12300.776,7924.136,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,898",No Feature,100,50,16.50,8.50,1281,1171,,110,110,0.05,200,12303.288,7920.368,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,899",No Feature,100,50,16.50,8.50,1297,1175,,99,122,0.05,200,12305.8,7916.6,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,900",No Feature,100,50,16.50,8.50,1294,1161,,91,133,0.05,200,12308.312,7912.832,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,901",No Feature,100,50,16.50,8.50,1261,1143,,102,118,0.05,200,12310.824,7909.064,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,902",No Feature,100,50,16.50,8.50,1273,1149,,97,124,0.05,200,12313.336,7905.296,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,903",No Feature,100,50,16.50,8.50,1262,1124,,88,138,0.05,200,12315.848,7901.528,NC,0,Weld,Longitudinal seam,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,904",No Feature,100,50,16.50,8.50,1267,1148,,102,119,0.05,200,12318.36,7897.76,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,905",No Feature,100,50,16.50,8.50,1254,1139,,104,115,0.05,200,12320.872,7893.992,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,906",No Feature,100,50,16.50,8.50,1255,1148,,111,107,0.05,200,12323.384,7890.224,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,907",No Feature,100,50,16.50,8.50,1272,1151,,99,121,0.05,200,12325.896,7886.456,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,908",No Feature,100,50,16.50,8.50,1249,1127,,98,122,0.05,200,12328.408,7882.688,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,909",No Feature,100,50,16.50,8.50,1264,1151,,106,113,0.05,200,12330.92,7878.92,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,910",No Feature,100,50,16.50,8.50,1270,1151,,100,119,0.05,200,12333.432,7875.152,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,911",No Feature,100,50,16.50,8.50,1261,1142,,100,119,0.05,200,12335.944,7871.384,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,912",No Feature,100,50,16.50,8.50,1261,1140,,99,121,0.05,200,12338.456,7867.616,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,913",No Feature,100,50,16.50,8.50,1257,1127,,92,130,0.05,200,12340.968,7863.848,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,914",No Feature,100,50,16.50,8.50,1273,1153,,99,120,0.05,200,12343.48,7860.08,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,915",No Feature,100,50,16.50,8.50,1272,1150,,98,122,0.05,200,12345.992,7856.312,NC,0,Weld,Longitudinal seam,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,916",No Feature,100,50,16.50,8.50,1258,1132,,95,126,0.05,200,12348.504,7852.544,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,917",No Feature,100,50,16.50,8.50,1294,1173,,99,121,0.05,200,12351.016,7848.776,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,918",No Feature,100,50,16.50,8.50,1294,1171,,98,123,0.05,200,12353.528,7845.008,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,919",No Feature,100,50,16.50,8.50,1271,1146,,97,125,0.05,200,12356.04,7841.24,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,920",No Feature,100,50,16.50,8.50,1289,1168,,100,121,0.05,200,12358.552,7837.472,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,921",No Feature,100,50,16.50,8.50,1286,1168,,103,118,0.05,200,12361.064,7833.704,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,922",No Feature,100,50,16.50,8.50,1262,1141,,100,121,0.05,200,12363.576,7829.936,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,923",No Feature,100,50,16.50,8.50,1283,1164,,102,119,0.05,200,12366.088,7826.168,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,924",No Feature,100,50,16.50,8.50,1279,1141,,88,138,0.05,200,12368.6,7822.4,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,925",No Feature,100,50,16.50,8.50,1253,1151,,119,102,0.05,200,12371.112,7818.632,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,926",No Feature,100,50,16.50,8.50,1270,1151,,102,119,0.05,200,12373.624,7814.864,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,927",No Feature,100,50,16.50,8.50,1256,1137,,102,119,0.05,200,12376.136,7811.096,NC,0,Weld,Longitudinal seam,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,928",No Feature,100,50,16.50,8.50,1278,1159,,102,119,0.05,200,12378.648,7807.328,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,929",No Feature,100,50,16.50,8.50,1280,1155,,97,125,0.05,200,12381.16,7803.56,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,930",No Feature,100,50,16.50,8.50,1261,1161,,120,100,0.05,200,12383.672,7799.792,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,931",No Feature,100,50,16.50,8.50,1281,1162,,101,119,0.05,200,12386.184,7796.024,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,932",No Feature,100,50,16.50,8.50,1248,1147,,118,101,0.05,200,12388.696,7792.256,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,933",No Feature,100,50,16.50,8.50,1278,1159,,100,119,0.05,200,12391.208,7788.488,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,934",No Feature,100,50,16.50,8.50,1256,1138,,101,118,0.05,200,12393.72,7784.72,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,935",No Feature,100,50,16.50,8.50,1275,1164,,107,111,0.05,200,12396.232,7780.952,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,936",No Feature,100,50,16.50,8.50,1284,1164,,99,120,0.05,200,12398.744,7777.184,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,937",No Feature,100,50,16.50,8.50,1263,1146,,102,117,0.05,200,12401.256,7773.416,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,938",No Feature,100,50,16.50,8.50,1283,1177,,112,106,0.05,200,12403.768,7769.648,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,939",No Feature,100,50,16.50,8.50,1292,1178,,104,114,0.05,200,12406.28,7765.88,NC,0,Weld,Longitudinal seam,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,940",No Feature,100,50,16.50,8.50,1272,1151,,98,121,0.05,200,12408.792,7762.112,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,941",No Feature,100,50,16.50,8.50,1297,1180,,101,117,0.05,200,12411.304,7758.344,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,942",No Feature,100,50,16.50,8.50,1295,1178,,101,117,0.05,200,12413.816,7754.576,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,943",No Feature,100,50,16.50,8.50,1267,1166,,116,101,0.05,200,12416.328,7750.808,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,944",No Feature,100,50,16.50,8.50,1291,1173,,99,118,0.05,200,12418.84,7747.04,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,945",No Feature,100,50,16.50,8.50,1290,1164,,93,126,0.05,200,12421.352,7743.272,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,946",No Feature,100,50,16.50,8.50,1277,1167,,106,110,0.05,200,12423.864,7739.504,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,947",No Feature,100,50,16.50,8.50,1286,1170,,101,116,0.05,200,12426.376,7735.736,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,948",No Feature,100,50,16.50,8.50,1282,1150,,89,132,0.05,200,12428.888,7731.968,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,949",No Feature,100,50,16.50,8.50,1278,1169,,107,109,0.05,200,12431.4,7728.2,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,950",No Feature,100,50,16.50,8.50,1278,1164,,102,114,0.05,200,12433.912,7724.432,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,951",D,100,50,16.50,8.50,1278,1165,,103,113,0.05,200,12436.424,7720.664,AA,-2,Weld,Longitudinal seam,,,0,0,,0,No,10,C_CW,30,0.13,12
"129,952",No Feature,100,50,16.50,8.50,1280,1146,,87,134,0.05,200,12438.936,7716.896,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,953",No Feature,100,50,16.50,8.50,1259,1144,,101,115,0.05,200,12441.448,7713.128,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,954",No Feature,100,50,16.50,8.50,1289,1174,,100,115,0.05,200,12443.96,7709.36,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,955",No Feature,100,50,16.50,8.50,1267,1162,,110,105,0.05,200,12446.472,7705.592,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,956",No Feature,100,50,16.50,8.50,1262,1145,,99,117,0.05,200,12448.984,7701.824,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,957",No Feature,100,50,16.50,8.50,1261,1152,,106,109,0.05,200,12451.496,7698.056,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,958",No Feature,100,50,16.50,8.50,1278,1164,,101,114,0.05,200,12454.008,7694.288,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,959",No Feature,100,50,16.50,8.50,1278,1164,,101,114,0.05,200,12456.52,7690.52,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,960",D,100,50,16.50,8.50,1275,1163,,103,112,0.05,200,12459.032,7686.752,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,961",No Feature,100,50,16.50,8.50,1275,1162,,102,113,0.05,200,12461.544,7682.984,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,962",No Feature,100,50,16.50,8.50,1297,1181,,100,116,0.05,200,12464.056,7679.216,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,963",No Feature,100,50,16.50,8.50,1274,1156,,98,118,0.05,200,12466.568,7675.448,NC,0,Weld,Longitudinal seam,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,964",No Feature,100,50,16.50,8.50,1285,1168,,99,117,0.05,200,12469.08,7671.68,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,965",No Feature,100,50,16.50,8.50,1280,1163,,99,117,0.05,200,12471.592,7667.912,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,966",No Feature,100,50,16.50,8.50,1287,1170,,99,117,0.05,200,12474.104,7664.144,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,967",No Feature,100,50,16.50,8.50,1261,1146,,100,115,0.05,200,12476.616,7660.376,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,968",No Feature,100,50,16.50,8.50,1259,1156,,112,103,0.05,200,12479.128,7656.608,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,969",No Feature,100,50,16.50,8.50,1276,1158,,98,118,0.05,200,12481.64,7652.84,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,970",No Feature,100,50,16.50,8.50,1262,1143,,97,119,0.05,200,12484.152,7649.072,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,971",No Feature,100,50,16.50,8.50,1284,1166,,98,118,0.05,200,12486.664,7645.304,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,972",No Feature,100,50,16.50,8.50,1263,1146,,99,117,0.05,200,12489.176,7641.536,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,973",No Feature,100,50,16.50,8.50,1289,1172,,99,117,0.05,200,12491.688,7637.768,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,974",No Feature,100,50,16.50,8.50,1274,1154,,97,120,0.05,200,12494.2,7634,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,975",No Feature,100,50,16.50,8.50,1294,1175,,97,119,0.05,200,12496.712,7630.232,NC,0,Weld,Longitudinal seam,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,976",No Feature,100,50,16.50,8.50,1275,1156,,98,119,0.05,200,12499.224,7626.464,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,977",No Feature,100,50,16.50,8.50,1296,1176,,97,120,0.05,200,12501.736,7622.696,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,978",No Feature,100,50,16.50,8.50,1294,1159,,86,135,0.05,200,12504.248,7618.928,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,979",No Feature,100,50,16.50,8.50,1305,1184,,96,121,0.05,200,12506.76,7615.16,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,980",No Feature,100,50,16.50,8.50,1292,1157,,87,135,0.05,200,12509.272,7611.392,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,981",No Feature,100,50,16.50,8.50,1278,1186,,127,92,0.05,200,12511.784,7607.624,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,982",No Feature,100,50,16.50,8.50,1265,1149,,100,116,0.05,200,12514.296,7603.856,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,983",No Feature,100,50,16.50,8.50,1270,1163,,108,107,0.05,200,12516.808,7600.088,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,984",No Feature,100,50,16.50,8.50,1268,1159,,106,109,0.05,200,12519.32,7596.32,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,985",D,100,50,16.50,8.50,1256,1159,,119,97,0.05,200,12521.832,7592.552,AA,-16,,,,,0,0,,0,No,10,C_CW,30,0.13,12
"129,986",No Feature,100,50,16.50,8.50,1265,1151,,101,114,0.05,200,12524.344,7588.784,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,987",No Feature,100,50,16.50,8.50,1288,1167,,96,121,0.05,200,12526.856,7585.016,NC,0,Weld,Longitudinal seam,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,988",No Feature,100,50,16.50,8.50,1283,1172,,104,111,0.05,200,12529.368,7581.248,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,989",No Feature,100,50,16.50,8.50,1264,1140,,93,124,0.05,200,12531.88,7577.48,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,990",No Feature,100,50,16.50,8.50,1263,1154,,106,109,0.05,200,12534.392,7573.712,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,991",No Feature,100,50,16.50,8.50,1262,1159,,112,103,0.05,200,12536.904,7569.944,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,992",No Feature,100,50,16.50,8.50,1282,1157,,93,125,0.05,200,12539.416,7566.176,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,993",No Feature,100,50,16.50,8.50,1280,1158,,95,122,0.05,200,12541.928,7562.408,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,994",No Feature,100,50,16.50,8.50,1266,1146,,97,120,0.05,200,12544.44,7558.64,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,995",No Feature,100,50,16.50,8.50,1264,1151,,103,113,0.05,200,12546.952,7554.872,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,996",No Feature,100,50,16.50,8.50,1260,1143,,99,117,0.05,200,12549.464,7551.104,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,997",No Feature,100,50,16.50,8.50,1257,1135,,95,122,0.05,200,12551.976,7547.336,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,998",No Feature,100,50,16.50,8.50,1289,1175,,102,114,0.05,200,12554.488,7543.568,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"129,999",No Feature,100,50,16.50,8.50,1281,1171,,106,110,0.05,200,12557,7539.8,NC,0,Weld,Longitudinal seam,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,000",TP130,100,50,16.50,8.50,1261,1163,,118,98,0.05,200,12560,7536,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,001",No Feature,100,50,16.50,8.50,1244,1159,,135,85,0.05,200,12607.456,7554.88,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,002",No Feature,100,50,16.50,8.50,1258,1172,,132,86,0.05,200,12655.184,7573.72,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,003",No Feature,100,50,16.50,8.50,1264,1170,,120,94,0.05,200,12702.912,7592.56,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,004",No Feature,100,50,16.50,8.50,1257,1160,,115,97,0.05,200,12750.64,7611.4,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,005",No Feature,100,50,16.50,8.50,1256,1159,,115,97,0.05,200,12798.368,7630.24,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,006",No Feature,100,50,16.50,8.50,1237,1148,,124,89,0.05,200,12846.096,7649.08,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,007",D,100,50,16.50,8.50,1240,1148,,119,92,0.05,200,12893.824,7667.92,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,008",No Feature,100,50,16.50,8.50,1233,1137,,112,96,0.05,200,12941.552,7686.76,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,009",No Feature,100,50,16.50,8.50,1242,1148,,114,94,0.05,200,12989.28,7705.6,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,010",No Feature,100,50,16.50,8.50,1248,1142,,100,106,0.05,200,13037.008,7724.44,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,011",No Feature,100,50,16.50,8.50,1237,1138,,107,99,0.05,200,13084.736,7743.28,NC,0,Weld,Longitudinal seam,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,012",No Feature,100,50,16.50,8.50,1236,1138,,108,98,0.05,200,13132.464,7762.12,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,013",No Feature,100,50,16.50,8.50,1233,1136,,109,97,0.05,200,13180.192,7780.96,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,014",No Feature,100,50,16.50,8.50,1256,1161,,110,95,0.05,200,13227.92,7799.8,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,015",No Feature,100,50,16.50,8.50,1255,1157,,107,98,0.05,200,13275.648,7818.64,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,016",No Feature,100,50,16.50,8.50,1254,1133,,87,121,0.05,200,13323.376,7837.48,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,017",TP130+17,100,50,16.50,8.50,1229,1156,,142,73,0.05,200,13371.104,7856.32,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,018",No Feature,100,50,16.50,8.50,1256,1159,,106,97,0.05,200,13418.832,7875.16,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,019",No Feature,100,50,16.50,8.50,1237,1143,,109,94,0.05,200,13466.56,7894,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,020",No Feature,100,50,16.50,8.50,1237,1142,,107,95,0.05,200,13514.288,7912.84,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,021",No Feature,100,50,16.50,8.50,1238,1156,,123,82,0.05,200,13562.016,7931.68,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,022",No Feature,100,50,16.50,8.50,1254,1141,,89,113,0.05,200,13609.744,7950.52,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,023",No Feature,100,50,16.50,8.50,1238,1139,,101,99,0.05,200,13657.472,7969.36,NC,0,Weld,Longitudinal seam,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,024",No Feature,100,50,16.50,8.50,1262,1162,,99,100,0.05,200,13705.2,7988.2,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,025",No Feature,100,50,16.50,8.50,1234,1140,,105,94,0.05,200,13752.928,8007.04,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,026",No Feature,100,50,16.50,8.50,1246,1161,,115,85,0.05,200,13800.656,8025.88,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,027",No Feature,100,50,16.50,8.50,1251,1156,,102,95,0.05,200,13848.384,8044.72,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,028",No Feature,100,50,16.50,8.50,1253,1153,,96,100,0.05,200,13896.112,8063.56,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,029",No Feature,100,50,16.50,8.50,1233,1148,,112,85,0.05,200,13943.84,8082.4,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,030",No Feature,100,50,16.50,8.50,1224,1153,,133,71,0.05,200,13991.568,8101.24,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,031",No Feature,100,50,16.50,8.50,1252,1155,,98,97,0.05,200,14039.296,8120.08,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,032",No Feature,100,50,16.50,8.50,1235,1135,,95,100,0.05,200,14087.024,8138.92,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,033",No Feature,100,50,16.50,8.50,1251,1158,,102,93,0.05,200,14134.752,8157.76,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,034",No Feature,100,50,16.50,8.50,1235,1131,,92,104,0.05,200,14182.48,8176.6,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,035",No Feature,100,50,16.50,8.50,1255,1164,,105,91,0.05,200,14230.208,8195.44,NC,0,Weld,Longitudinal seam,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,036",No Feature,100,50,16.50,8.50,1246,1146,,95,100,0.05,200,14277.936,8214.28,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,037",No Feature,100,50,16.50,8.50,1262,1168,,102,94,0.05,200,14325.664,8233.12,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,038",No Feature,100,50,16.50,8.50,1264,1165,,97,99,0.05,200,14373.392,8251.96,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,039",No Feature,100,50,16.50,8.50,1241,1157,,113,84,0.05,200,14421.12,8270.8,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
"130,040",No Feature,100,50,16.50,8.50,1256,1156,,95,100,0.05,200,14468.848,8289.64,NC,0,,,,,0,0,,0,No,10,C_CW,30,0.13,0
